,date,d_pm10,location
11298,2022-02-10,54.875,강서구
11299,2022-02-11,84.41666667,강서구
11300,2022-02-12,92.625,강서구
11301,2022-02-13,67.08333333,강서구
11302,2022-02-14,45.70833333,강서구
11303,2022-02-15,39.17391304,강서구
11304,2022-02-16,32.25,강서구
11305,2022-02-17,34.04166667,강서구
11306,2022-02-18,50.04761905,강서구
11307,2022-02-19,47.54166667,강서구
11308,2022-02-20,30.5,강서구
11309,2022-02-21,28.47826087,강서구
11310,2022-02-22,34.08333333,강서구
11311,2022-02-23,30.29166667,강서구
11312,2022-02-24,30.16666667,강서구
11313,2022-02-25,66.16666667,강서구
11314,2022-02-26,69.41666667,강서구
11315,2022-02-27,47.04166667,강서구
11316,2022-02-28,41.58333333,강서구
11317,2022-03-01,37.66666667,강서구
11318,2022-03-02,29.375,강서구
11319,2022-03-03,50.58333333,강서구
11320,2022-03-04,83.0,강서구
11322,2022-03-06,40.41666667,강서구
11323,2022-03-07,42.875,강서구
11324,2022-03-08,49.375,강서구
11325,2022-03-09,69.08333333,강서구
11326,2022-03-10,73.0,강서구
11327,2022-03-11,74.81818182,강서구
11328,2022-03-12,66.45833333,강서구
11329,2022-03-13,16.08333333,강서구
11330,2022-03-14,17.95833333,강서구
11331,2022-03-15,42.58333333,강서구
11332,2022-03-16,60.04166667,강서구
11333,2022-03-17,53.25,강서구
11334,2022-03-18,9.263157895,강서구
11335,2022-03-19,7.565217391,강서구
11336,2022-03-20,22.25,강서구
11337,2022-03-21,30.375,강서구
11338,2022-03-22,39.41666667,강서구
11339,2022-03-23,36.20833333,강서구
11340,2022-03-24,43.58333333,강서구
11341,2022-03-25,68.95833333,강서구
11342,2022-03-26,12.5,강서구
11343,2022-03-27,32.45833333,강서구
11344,2022-03-28,38.375,강서구
11345,2022-03-29,42.91666667,강서구
11346,2022-03-30,37.54166667,강서구
11347,2022-03-31,21.0,강서구
11348,2022-04-01,17.41666667,강서구
11349,2022-04-02,33.54166667,강서구
11350,2022-04-03,48.73913043,강서구
11351,2022-04-04,55.25,강서구
11352,2022-04-05,49.75,강서구
11353,2022-04-06,58.16666667,강서구
11354,2022-04-07,39.54166667,강서구
11355,2022-04-08,54.70833333,강서구
11356,2022-04-09,55.41666667,강서구
11357,2022-04-10,41.0,강서구
11358,2022-04-11,39.41666667,강서구
11359,2022-04-12,27.86363636,강서구
11360,2022-04-13,18.66666667,강서구
11361,2022-04-14,15.75,강서구
11362,2022-04-15,23.75,강서구
11363,2022-04-16,40.45833333,강서구
11364,2022-04-17,56.95833333,강서구
11365,2022-04-18,61.125,강서구
11366,2022-04-19,69.16666667,강서구
11367,2022-04-20,76.45833333,강서구
11368,2022-04-21,51.16666667,강서구
11369,2022-04-22,49.45833333,강서구
11370,2022-04-23,63.125,강서구
11371,2022-04-24,57.41666667,강서구
11372,2022-04-25,59.625,강서구
11373,2022-04-26,50.08333333,강서구
11375,2022-04-28,71.625,강서구
11376,2022-04-29,14.95833333,강서구
11377,2022-04-30,19.91666667,강서구
11378,2022-05-01,40.375,강서구
11379,2022-05-02,49.625,강서구
11380,2022-05-03,39.41666667,강서구
11381,2022-05-04,40.43478261,강서구
11382,2022-05-05,34.04166667,강서구
11383,2022-05-06,39.95833333,강서구
11384,2022-05-07,30.75,강서구
11385,2022-05-08,23.25,강서구
11386,2022-05-09,19.79166667,강서구
11387,2022-05-10,28.41666667,강서구
11388,2022-05-11,29.5,강서구
11389,2022-05-12,35.33333333,강서구
11390,2022-05-13,31.57142857,강서구
11391,2022-05-14,34.875,강서구
11392,2022-05-15,25.66666667,강서구
11393,2022-05-16,30.33333333,강서구
11394,2022-05-17,54.66666667,강서구
11395,2022-05-18,62.5,강서구
11396,2022-05-19,45.16666667,강서구
11397,2022-05-20,38.875,강서구
11398,2022-05-21,36.83333333,강서구
11399,2022-05-22,37.625,강서구
11400,2022-05-23,68.0,강서구
11401,2022-05-24,32.75,강서구
11402,2022-05-25,26.54166667,강서구
11403,2022-05-26,21.68181818,강서구
11404,2022-05-27,25.04166667,강서구
11405,2022-05-28,35.58333333,강서구
11406,2022-05-29,32.54166667,강서구
11407,2022-05-30,25.5,강서구
11408,2022-05-31,26.29166667,강서구
11409,2022-06-01,25.125,강서구
11410,2022-06-02,26.125,강서구
11411,2022-06-03,35.33333333,강서구
11412,2022-06-04,36.58333333,강서구
11413,2022-06-05,27.125,강서구
11414,2022-06-06,11.41666667,강서구
11415,2022-06-07,10.5,강서구
11416,2022-06-08,18.70833333,강서구
11417,2022-06-09,23.625,강서구
11418,2022-06-10,28.58333333,강서구
11419,2022-06-11,24.08333333,강서구
11420,2022-06-12,22.625,강서구
11421,2022-06-13,27.33333333,강서구
11422,2022-06-14,17.38095238,강서구
11423,2022-06-15,15.0,강서구
11424,2022-06-16,18.95833333,강서구
11425,2022-06-17,34.08333333,강서구
11426,2022-06-18,22.625,강서구
11427,2022-06-19,24.33333333,강서구
11428,2022-06-20,22.75,강서구
11429,2022-06-21,18.83333333,강서구
11430,2022-06-22,25.0,강서구
11431,2022-06-23,32.54166667,강서구
11432,2022-06-24,23.90909091,강서구
11433,2022-06-25,48.25,강서구
11434,2022-06-26,25.5,강서구
11435,2022-06-27,13.29166667,강서구
11436,2022-06-28,18.25,강서구
11437,2022-06-29,15.33333333,강서구
11438,2022-06-30,6.75,강서구
11439,2022-07-01,18.04166667,강서구
11440,2022-07-02,27.29166667,강서구
11441,2022-07-03,34.54166667,강서구
11442,2022-07-04,36.04166667,강서구
11443,2022-07-05,51.08333333,강서구
11444,2022-07-06,36.29166667,강서구
11445,2022-07-07,22.16666667,강서구
11446,2022-07-08,25.54166667,강서구
11447,2022-07-09,21.60869565,강서구
11448,2022-07-10,38.72727273,강서구
11449,2022-07-11,26.20833333,강서구
11450,2022-07-12,15.41666667,강서구
11451,2022-07-13,17.95454545,강서구
11452,2022-07-14,12.54166667,강서구
11453,2022-07-15,24.625,강서구
11454,2022-07-16,27.45833333,강서구
11455,2022-07-17,23.16666667,강서구
11456,2022-07-18,28.25,강서구
11457,2022-07-19,34.25,강서구
11458,2022-07-20,31.5,강서구
11459,2022-07-21,14.58333333,강서구
11460,2022-07-22,29.04166667,강서구
11461,2022-07-23,38.375,강서구
11462,2022-07-24,18.5,강서구
11463,2022-07-25,16.0,강서구
11464,2022-07-26,30.5,강서구
11465,2022-07-27,37.66666667,강서구
11466,2022-07-28,27.54166667,강서구
11467,2022-07-29,26.04166667,강서구
11468,2022-07-30,20.125,강서구
11469,2022-07-31,11.08333333,강서구
11470,2022-08-01,12.95833333,강서구
11471,2022-08-02,12.125,강서구
11472,2022-08-03,23.29166667,강서구
11473,2022-08-04,16.33333333,강서구
11474,2022-08-05,18.91666667,강서구
11475,2022-08-06,32.04166667,강서구
11476,2022-08-07,28.375,강서구
11477,2022-08-08,22.04166667,강서구
11478,2022-08-09,9.434782609,강서구
11479,2022-08-10,15.20833333,강서구
11480,2022-08-11,18.75,강서구
11481,2022-08-12,26.25,강서구
11482,2022-08-13,25.83333333,강서구
11483,2022-08-14,21.66666667,강서구
11484,2022-08-15,26.95833333,강서구
11485,2022-08-16,23.29166667,강서구
11486,2022-08-17,25.5,강서구
11487,2022-08-18,23.33333333,강서구
11488,2022-08-19,23.625,강서구
11489,2022-08-20,24.125,강서구
11490,2022-08-21,26.08333333,강서구
11491,2022-08-22,23.70833333,강서구
11492,2022-08-23,17.58333333,강서구
11493,2022-08-24,18.5,강서구
11494,2022-08-25,17.41666667,강서구
11495,2022-08-26,31.625,강서구
11496,2022-08-27,22.33333333,강서구
11497,2022-08-28,19.0,강서구
11498,2022-08-29,15.5,강서구
11499,2022-08-30,9.045454545,강서구
11500,2022-08-31,11.66666667,강서구
11501,2022-09-01,21.79166667,강서구
11502,2022-09-02,18.125,강서구
11503,2022-09-03,15.08333333,강서구
11504,2022-09-04,10.08333333,강서구
11505,2022-09-05,5.75,강서구
11506,2022-09-06,13.125,강서구
11507,2022-09-07,31.125,강서구
11508,2022-09-08,31.27272727,강서구
11509,2022-09-09,23.41666667,강서구
11510,2022-09-10,11.70833333,강서구
11511,2022-09-11,23.20833333,강서구
11512,2022-09-12,26.04166667,강서구
11513,2022-09-13,24.75,강서구
11514,2022-09-14,22.25,강서구
11515,2022-09-15,21.625,강서구
11516,2022-09-16,25.25,강서구
11517,2022-09-17,21.16666667,강서구
11518,2022-09-18,19.5,강서구
11519,2022-09-19,23.41666667,강서구
11520,2022-09-20,29.45833333,강서구
11521,2022-09-21,36.9047619,강서구
11522,2022-09-22,23.375,강서구
11523,2022-09-23,26.875,강서구
11524,2022-09-24,19.58333333,강서구
11525,2022-09-25,27.5,강서구
11526,2022-09-26,29.25,강서구
11527,2022-09-27,33.75,강서구
11528,2022-09-28,38.875,강서구
11529,2022-09-29,73.79166667,강서구
11530,2022-09-30,54.125,강서구
11531,2022-10-01,58.04166667,강서구
11532,2022-10-02,34.91666667,강서구
11533,2022-10-03,18.13636364,강서구
11534,2022-10-04,17.5,강서구
11535,2022-10-05,19.46666667,강서구
11536,2022-10-06,13.83333333,강서구
11537,2022-10-07,13.5,강서구
11538,2022-10-08,13.45833333,강서구
11539,2022-10-09,10.91666667,강서구
11540,2022-10-10,10.83333333,강서구
11541,2022-10-11,17.70833333,강서구
11542,2022-10-12,26.25,강서구
11543,2022-10-13,26.41666667,강서구
11544,2022-10-14,32.66666667,강서구
11545,2022-10-15,40.04166667,강서구
11546,2022-10-16,48.625,강서구
11547,2022-10-17,30.5,강서구
11548,2022-10-18,26.70833333,강서구
11549,2022-10-19,27.70833333,강서구
11550,2022-10-20,39.5,강서구
11551,2022-10-21,53.33333333,강서구
11552,2022-10-22,50.25,강서구
11553,2022-10-23,37.16666667,강서구
11554,2022-10-24,32.5,강서구
11555,2022-10-25,23.70833333,강서구
11556,2022-10-26,20.52380952,강서구
11557,2022-10-27,38.30434783,강서구
11558,2022-10-28,50.41666667,강서구
11559,2022-10-29,31.25,강서구
11560,2022-10-30,29.75,강서구
11561,2022-10-31,29.58333333,강서구
11562,2022-11-01,57.0,강서구
11563,2022-11-02,35.83333333,강서구
11564,2022-11-03,36.75,강서구
11565,2022-11-04,29.22727273,강서구
11566,2022-11-05,31.91666667,강서구
11567,2022-11-06,26.375,강서구
11568,2022-11-07,39.91666667,강서구
11569,2022-11-08,50.70833333,강서구
11570,2022-11-09,76.875,강서구
11571,2022-11-10,92.375,강서구
11572,2022-11-11,69.45833333,강서구
11573,2022-11-12,60.34782609,강서구
11574,2022-11-13,23.58333333,강서구
11575,2022-11-14,27.08333333,강서구
11576,2022-11-15,31.41666667,강서구
11577,2022-11-16,37.04166667,강서구
11578,2022-11-17,38.41666667,강서구
11579,2022-11-18,44.95833333,강서구
11580,2022-11-19,36.20833333,강서구
11581,2022-11-20,38.04166667,강서구
11582,2022-11-21,53.375,강서구
11583,2022-11-22,68.43478261,강서구
11584,2022-11-23,49.84210526,강서구
11585,2022-11-24,62.08333333,강서구
11586,2022-11-25,63.125,강서구
11587,2022-11-26,68.625,강서구
11588,2022-11-27,25.125,강서구
11589,2022-11-28,28.0,강서구
11590,2022-11-29,24.91666667,강서구
11591,2022-11-30,29.83333333,강서구
11592,2022-12-01,26.79166667,강서구
11593,2022-12-02,24.29166667,강서구
11594,2022-12-03,37.625,강서구
11595,2022-12-04,24.75,강서구
11596,2022-12-05,26.375,강서구
11597,2022-12-06,31.83333333,강서구
11598,2022-12-07,39.29166667,강서구
11599,2022-12-08,35.66666667,강서구
11600,2022-12-09,53.45833333,강서구
11601,2022-12-10,50.73913043,강서구
11602,2022-12-11,53.125,강서구
11603,2022-12-12,41.33333333,강서구
11605,2022-12-14,57.29166667,강서구
11606,2022-12-15,36.875,강서구
11607,2022-12-16,37.04761905,강서구
11608,2022-12-17,30.16666667,강서구
11609,2022-12-18,25.875,강서구
11610,2022-12-19,26.75,강서구
11611,2022-12-20,36.75,강서구
11612,2022-12-21,49.45833333,강서구
11613,2022-12-22,40.5,강서구
11614,2022-12-23,27.125,강서구
11615,2022-12-24,35.0,강서구
11616,2022-12-25,48.70833333,강서구
11617,2022-12-26,52.04166667,강서구
11618,2022-12-27,56.875,강서구
11619,2022-12-28,42.04166667,강서구
11620,2022-12-29,41.33333333,강서구
11621,2022-12-30,46.66666667,강서구
11622,2022-12-31,49.875,강서구
11623,2023-01-01,60.0,강서구
11624,2015-01-01,61.13043478,관악구
11625,2015-01-02,29.79166667,관악구
11626,2015-01-03,36.625,관악구
11627,2015-01-04,51.20833333,관악구
11628,2015-01-05,89.79166667,관악구
11629,2015-01-06,46.95833333,관악구
11630,2015-01-07,33.20833333,관악구
11631,2015-01-08,42.08333333,관악구
11632,2015-01-09,52.20833333,관악구
11633,2015-01-10,42.04166667,관악구
11634,2015-01-11,44.29166667,관악구
11635,2015-01-12,46.66666667,관악구
11636,2015-01-13,63.7826087,관악구
11637,2015-01-14,66.625,관악구
11638,2015-01-15,69.0,관악구
11640,2015-01-17,40.58333333,관악구
11641,2015-01-18,33.125,관악구
11642,2015-01-19,69.95833333,관악구
11643,2015-01-20,52.33333333,관악구
11644,2015-01-21,62.08333333,관악구
11645,2015-01-22,55.625,관악구
11646,2015-01-23,51.04166667,관악구
11647,2015-01-24,54.375,관악구
11648,2015-01-25,71.125,관악구
11649,2015-01-26,44.41666667,관악구
11650,2015-01-27,51.5,관악구
11651,2015-01-28,44.17391304,관악구
11652,2015-01-29,54.45833333,관악구
11653,2015-01-30,40.66666667,관악구
11654,2015-01-31,43.04166667,관악구
11655,2015-02-01,28.25,관악구
11656,2015-02-02,42.54166667,관악구
11657,2015-02-03,63.20833333,관악구
11658,2015-02-04,88.16666667,관악구
11660,2015-02-06,56.75,관악구
11661,2015-02-07,50.95833333,관악구
11663,2015-02-09,37.20833333,관악구
11666,2015-02-12,33.625,관악구
11667,2015-02-13,33.08333333,관악구
11668,2015-02-14,58.45833333,관악구
11669,2015-02-15,83.45833333,관악구
11670,2015-02-16,49.125,관악구
11671,2015-02-17,73.33333333,관악구
11672,2015-02-18,70.0,관악구
11673,2015-02-19,66.375,관악구
11674,2015-02-20,57.29166667,관악구
11675,2015-02-21,28.5,관악구
11679,2015-02-25,73.04166667,관악구
11680,2015-02-26,41.8,관악구
11681,2015-02-27,39.375,관악구
11682,2015-02-28,45.70833333,관악구
11685,2015-03-03,58.9,관악구
11686,2015-03-04,43.5,관악구
11687,2015-03-05,43.125,관악구
11688,2015-03-06,55.95833333,관악구
11689,2015-03-07,71.33333333,관악구
11691,2015-03-09,86.5,관악구
11692,2015-03-10,36.29166667,관악구
11693,2015-03-11,44.83333333,관악구
11694,2015-03-12,34.16666667,관악구
11695,2015-03-13,50.33333333,관악구
11696,2015-03-14,41.70833333,관악구
11697,2015-03-15,48.5,관악구
11701,2015-03-19,43.41666667,관악구
11705,2015-03-23,54.09090909,관악구
11706,2015-03-24,45.5,관악구
11707,2015-03-25,43.79166667,관악구
11708,2015-03-26,50.54166667,관악구
11709,2015-03-27,56.13636364,관악구
11710,2015-03-28,52.29166667,관악구
11711,2015-03-29,77.95833333,관악구
11714,2015-04-01,25.47826087,관악구
11715,2015-04-02,25.0,관악구
11716,2015-04-03,38.13043478,관악구
11717,2015-04-04,21.69565217,관악구
11718,2015-04-05,19.25,관악구
11719,2015-04-06,60.29166667,관악구
11720,2015-04-07,48.625,관악구
11721,2015-04-08,30.04166667,관악구
11722,2015-04-09,54.625,관악구
11723,2015-04-10,62.54166667,관악구
11724,2015-04-11,72.0,관악구
11725,2015-04-12,55.91666667,관악구
11726,2015-04-13,32.20833333,관악구
11727,2015-04-14,23.75,관악구
11728,2015-04-15,46.91666667,관악구
11729,2015-04-16,77.0,관악구
11730,2015-04-17,74.08333333,관악구
11731,2015-04-18,63.04166667,관악구
11732,2015-04-19,31.58333333,관악구
11733,2015-04-20,13.91666667,관악구
11734,2015-04-21,45.625,관악구
11735,2015-04-22,76.95833333,관악구
11736,2015-04-23,65.66666667,관악구
11737,2015-04-24,77.66666667,관악구
11738,2015-04-25,60.25,관악구
11739,2015-04-26,57.91666667,관악구
11740,2015-04-27,68.375,관악구
11741,2015-04-28,56.26086957,관악구
11742,2015-04-29,47.95833333,관악구
11743,2015-04-30,35.58333333,관악구
11744,2015-05-01,47.33333333,관악구
11745,2015-05-02,38.54166667,관악구
11746,2015-05-03,27.66666667,관악구
11747,2015-05-04,50.08333333,관악구
11748,2015-05-05,41.70833333,관악구
11749,2015-05-06,43.63636364,관악구
11750,2015-05-07,47.78571429,관악구
11751,2015-05-08,60.375,관악구
11752,2015-05-09,46.08333333,관악구
11753,2015-05-10,47.75,관악구
11754,2015-05-11,43.54166667,관악구
11755,2015-05-12,36.16666667,관악구
11756,2015-05-13,68.66666667,관악구
11757,2015-05-14,60.70833333,관악구
11759,2015-05-16,56.70833333,관악구
11760,2015-05-17,61.20833333,관악구
11761,2015-05-18,50.8,관악구
11762,2015-05-19,60.57142857,관악구
11763,2015-05-20,47.625,관악구
11764,2015-05-21,46.54166667,관악구
11765,2015-05-22,55.61111111,관악구
11766,2015-05-23,43.70833333,관악구
11767,2015-05-24,31.33333333,관악구
11768,2015-05-25,40.83333333,관악구
11769,2015-05-26,39.45833333,관악구
11770,2015-05-27,40.0,관악구
11771,2015-05-28,48.0,관악구
11772,2015-05-29,53.95833333,관악구
11773,2015-05-30,45.58333333,관악구
11774,2015-05-31,51.375,관악구
11775,2015-06-01,44.16666667,관악구
11776,2015-06-02,43.125,관악구
11777,2015-06-03,44.58333333,관악구
11778,2015-06-04,43.95833333,관악구
11779,2015-06-05,37.875,관악구
11780,2015-06-06,35.83333333,관악구
11781,2015-06-07,35.33333333,관악구
